OrderID,Date,CustomerID,ProductID,Region,Quantity,SalesAmount,Profit
O102544,2024-08-24,C0181,P037,East,7,2366.459682791151,666.0936506569661
O102545,2023-11-28,C0091,P022,East,9,2281.889222473897,626.3486802509194
O102546,2023-09-30,C0155,P049,West,8,5042.643724899257,1342.9134731513545
O102547,2023-10-25,C0176,P019,South,3,772.5840937086782,98.19359492499271
O102548,2024-02-10,C0156,P017,East,1,711.731368334064,186.26646548581
O102549,2023-04-15,C0094,P049,North,4,2164.3674951943476,381.6534240467559
O102550,2022-11-06,C0185,P020,North,1,198.96036558596194,40.77587462757642
O102551,2024-09-28,C0135,P029,West,3,2763.72336337153,303.1976609128767
O102552,2024-02-09,C0016,P030,South,6,4235.309213803172,960.0110689134555
O102553,2024-03-23,C0071,P005,West,7,4139.756067162739,546.1343222416228
O102554,2023-04-27,C0127,P032,North,9,3932.158984336059,534.656075993711
O102555,2022-11-12,C0059,P021,West,4,885.4956568136981,185.24949374449116
O102556,2023-01-24,C0188,P039,East,9,6630.898805596708,729.1202418518378
O102557,2023-11-28,C0054,P017,West,6,4993.74142815692,529.8843089966659
O102558,2022-10-31,C0118,P048,West,6,1279.4217896668881,182.04986765708648
O102559,2024-07-18,C0191,P014,West,7,3815.776034590297,933.0179352013834
O102560,2023-01-17,C0084,P013,East,9,4827.254114639166,512.5120421883698
O102561,2022-06-09,C0154,P050,North,4,1659.6821495918834,409.6586771914214
O102562,2023-01-12,C0036,P008,West,6,4862.446235115748,1088.7081270248837
O102563,2022-01-16,C0091,P010,North,5,947.8840271308113,208.31644431742936
O102564,2024-01-01,C0081,P033,East,2,569.034604769762,95.98983202691628
O102565,2023-07-02,C0193,P004,West,4,405.7699681066243,95.95321899366697
O102566,2023-06-05,C0030,P045,West,5,2178.434246373567,116.28455871588486
O102567,2023-05-24,C0023,P016,South,5,1810.301755551674,228.82542676913292
O102568,2024-08-13,C0107,P016,North,7,6162.062097676386,1354.324911119018
O102569,2024-12-24,C0009,P018,North,3,2313.687659005618,686.757692679106
O102570,2023-04-21,C0010,P009,North,3,528.074930718134,26.7356866593769
O102571,2023-03-14,C0087,P047,North,7,5368.022264892933,952.7867315393526
O102572,2022-01-16,C0053,P040,West,4,2831.440797110405,795.5190786135759
O102573,2024-09-10,C0069,P045,South,5,1767.7592312014838,470.0203913140055
O102574,2024-03-17,C0102,P002,East,7,797.4028806390434,44.48236111800256
O102575,2023-02-09,C0168,P037,East,2,407.2923224996824,74.28585602179493
O102576,2023-07-20,C0110,P012,North,5,1624.734880783517,82.97809484156295
O102577,2024-05-27,C0038,P015,East,2,1669.9202590741493,413.12781348137406
O102578,2023-09-06,C0195,P037,West,2,1037.5630866340557,131.99743796715984
O102579,2022-07-28,C0189,P011,West,2,1853.1119476262904,447.3368980278998
O102580,2023-04-10,C0190,P042,North,7,5671.635294524289,1623.2125804355956
O102581,2024-08-17,C0091,P026,West,2,716.7947237192122,210.7528903658586
O102582,2024-04-04,C0057,P034,East,4,3443.3037636898466,941.83928675321
O102583,2023-05-08,C0157,P035,East,1,205.05235636968132,20.717641846226694
O102584,2023-01-06,C0075,P009,South,9,1192.5519156774249,117.64529714356752
O102585,2022-10-31,C0067,P029,East,4,2590.7372352879365,534.8450289126353
O102586,2023-01-10,C0172,P018,West,5,2037.8436569583737,379.0662692013897
O102587,2023-04-19,C0106,P012,West,3,1189.4493539891473,62.30770097192094
O102588,2024-12-06,C0065,P003,East,2,1436.9747350370374,212.57431340871233
O102589,2024-08-03,C0030,P002,North,1,865.0934450406133,239.34778363957838
O102590,2023-03-02,C0094,P042,North,2,779.9159096123626,214.1569183304566
O102591,2022-11-10,C0079,P020,West,1,392.51243982025073,39.63461913418247
O102592,2022-06-08,C0012,P021,South,1,580.4659353631484,84.45243432129452
O102593,2023-02-14,C0100,P040,North,2,1375.7304837447916,261.5146750326846
O102594,2024-06-15,C0011,P002,North,6,1695.6912959979604,446.29927872012354
O102595,2022-05-26,C0175,P017,South,3,2764.233712862056,505.8509266446227
O102596,2022-07-05,C0062,P021,West,6,4133.849228800866,1207.290473458908
O102597,2024-04-14,C0041,P043,North,2,1325.2912604625767,331.0087668054501
O102598,2022-01-27,C0068,P022,West,8,7310.208579687931,2107.335525754187
O102599,2022-03-15,C0066,P040,South,2,1833.0771450700588,426.87427407907074
O102600,2024-04-28,C0102,P045,East,5,1109.9755428192018,299.0341097609998
O102601,2024-04-09,C0138,P043,North,9,2075.1115822369247,534.8619777233672
O102602,2022-07-15,C0039,P024,North,6,4714.522974276797,534.9079871948621
O102603,2024-12-20,C0169,P005,East,2,1922.383901979147,206.43347644054606
O102604,2023-07-18,C0122,P039,South,8,5598.898485294377,1489.8436871405336
O102605,2024-12-04,C0088,P028,East,1,470.1852987464531,33.46282176561435
O102606,2024-04-28,C0101,P038,South,9,6436.132432167339,979.198988311152
O102607,2024-03-02,C0039,P021,South,3,917.7912561626549,234.18769427563942
O102608,2023-06-09,C0131,P032,East,3,2994.509009481016,758.5385769897299
O102609,2024-06-28,C0176,P022,North,4,1951.906784292465,165.318116642122
O102610,2022-06-22,C0019,P037,South,2,1877.0348045156518,322.71380790387747
O102611,2023-04-03,C0067,P005,East,6,2926.3094854643846,497.35000215514845
O102612,2024-09-05,C0168,P050,East,8,7482.60642407785,979.7003761122694
O102613,2022-12-10,C0017,P040,South,2,804.2337946638481,224.61870790549864
O102614,2023-11-15,C0151,P006,South,5,3922.4434309511303,836.5763932601494
O102615,2023-01-10,C0120,P035,North,7,6691.312678176802,1974.250878355323
O102616,2022-08-09,C0053,P037,East,1,681.3826103761915,45.44246427332559
O102617,2022-03-17,C0176,P010,East,5,3549.043515986942,527.343656848815
O102618,2022-10-07,C0175,P042,North,7,1348.183345528922,348.8888053882567
O102619,2024-10-14,C0195,P002,South,5,2633.9897622375543,410.0369194492169
O102620,2024-04-21,C0036,P003,North,8,7184.63892382487,829.6067127887258
O102621,2023-05-12,C0170,P045,West,1,316.81885260764636,94.87200295883211
O102622,2023-08-28,C0083,P006,North,3,2428.5801364454455,651.5424477640622
O102623,2023-05-22,C0026,P022,North,4,2832.555588894188,528.607035319015
O102624,2023-09-12,C0158,P027,East,4,1202.7494730659348,229.03634563126573
O102625,2022-12-03,C0132,P014,West,3,1063.5362542235039,55.00156456024426
O102626,2024-09-04,C0175,P003,North,8,3878.4384808690193,1145.1037070487102
O102627,2022-08-29,C0035,P014,East,2,425.23258793730616,106.97737398167828
O102628,2023-12-26,C0154,P003,East,8,7376.273339539091,436.54511587380244
O102629,2024-01-17,C0001,P040,East,1,765.42184456485,72.01283746197649
O102630,2023-09-20,C0052,P011,East,6,2570.80614001933,656.2183390000275
O102631,2022-02-15,C0076,P049,South,8,2957.5915661957247,212.10778155031588
O102632,2023-07-27,C0018,P022,North,1,720.6209832811396,205.6986884135789
O102633,2023-10-02,C0104,P013,South,5,2408.994148787335,722.6326369757691
O102634,2024-10-26,C0085,P036,East,4,1225.6116588582618,332.886179496936
O102635,2023-01-30,C0044,P014,North,2,974.2713553527633,228.6868155643661
O102636,2024-02-12,C0200,P046,North,8,7073.3382792025195,1215.3451407855978
O102637,2024-09-26,C0057,P026,South,4,646.9838915438685,45.68184659807747
O102638,2022-01-03,C0063,P044,West,5,2157.612112768604,501.88551502565997
O102639,2022-10-02,C0018,P016,East,5,4830.5274035772445,720.7933706930146
O102640,2022-11-25,C0131,P008,South,4,453.39463283649127,87.30438185472492
O102641,2022-08-05,C0080,P042,West,6,5409.457714668581,667.2437293770837
O102642,2022-11-30,C0127,P013,North,7,3061.4523010361045,338.40988318646174
O102643,2022-11-28,C0165,P050,West,2,541.1327682358228,70.92856615248797
O102644,2023-09-26,C0044,P003,West,6,680.8906363471893,172.57650200219405
O102645,2023-04-03,C0062,P001,North,9,1471.2346913302483,230.42902192691548
O102646,2024-01-31,C0181,P009,East,7,1782.613194612411,228.04431891300115
O102647,2023-01-28,C0140,P041,East,2,245.73662908324076,38.886002933954686
O102648,2022-11-27,C0011,P008,East,6,2413.589287686025,140.16157452829987
O102649,2024-07-04,C0167,P035,West,2,280.8076058739572,76.56249440331797
O102650,2023-09-17,C0107,P034,North,5,3614.972278300148,679.3992990699903
O102651,2024-10-15,C0120,P019,East,2,1674.0328043674276,127.57227595788737
O102652,2023-09-28,C0123,P036,North,5,4493.587656069912,548.6748401364028
O102653,2023-03-04,C0137,P020,North,9,5347.938265851616,1582.3917588443298
O102654,2022-12-14,C0050,P020,North,4,3807.4343482475156,754.8785213557683
O102655,2024-11-16,C0200,P032,North,1,105.08090550379015,12.909317621105837
O102656,2024-10-13,C0137,P020,North,2,441.23297989542084,69.09109065227143
O102657,2022-06-15,C0060,P001,West,9,3274.644443920413,375.3354722888891
O102658,2022-03-04,C0164,P001,South,9,7291.097979829318,422.52688770002777
O102659,2022-08-10,C0152,P004,South,9,8071.652035084242,2102.7259574097566
O102660,2022-07-15,C0025,P010,East,7,4594.247043228291,565.6421358800113
O102661,2023-10-09,C0141,P004,South,9,4004.214389714022,1039.504805739202
O102662,2023-12-23,C0072,P032,East,5,3496.305216137288,593.1106529496769
O102663,2022-08-03,C0071,P012,North,3,788.4283044657884,75.47124234941533
O102664,2022-03-31,C0004,P042,West,5,2560.433234775944,641.304474740688
O102665,2024-06-12,C0016,P047,East,4,2227.158753963844,321.3297217616129
O102666,2024-11-05,C0193,P048,South,8,1555.0727912807452,352.89624045236127
O102667,2022-10-11,C0193,P005,South,6,782.912365196674,203.01498335786206
O102668,2023-09-04,C0013,P001,West,7,5425.66463330592,1577.4925361667297
O102669,2022-03-27,C0064,P032,West,3,1743.7071700552133,124.59421244415238
O102670,2022-06-23,C0180,P042,North,1,399.01483169014193,20.78732424451573
O102671,2023-11-28,C0071,P009,South,5,2467.5288424751757,461.69005708389744
O102672,2023-10-14,C0071,P046,East,6,5771.598431513799,669.8531018505521
O102673,2022-05-29,C0142,P002,West,7,3124.9567630578886,522.7285407583315
O102674,2024-08-23,C0101,P033,West,9,1738.1817358955618,118.48258753700195
O102675,2024-02-13,C0126,P039,North,5,2586.2098080350465,453.6141184291502
O102676,2023-02-01,C0040,P043,West,2,1366.4870722605235,110.97776260466928
O102677,2024-07-22,C0032,P022,South,7,776.3126314293165,201.56719888444505
O102678,2024-01-02,C0186,P011,North,8,3192.8520321092997,765.8748468949664
O102679,2022-07-13,C0158,P017,West,2,908.3259562348096,62.23703625321809
O102680,2023-10-01,C0069,P048,West,3,1552.0300835626535,402.11173191214533
O102681,2023-08-15,C0141,P026,East,4,1486.0630972280392,195.03036079217424
O102682,2022-03-04,C0048,P023,West,8,5601.840260954287,774.257991577767
O102683,2024-02-25,C0155,P028,South,4,3800.953205412924,360.9039032351872
O102684,2024-02-23,C0077,P029,North,9,8303.385225921695,2149.1322366841205
O102685,2022-03-18,C0164,P009,East,3,2093.862219984345,316.54263828224794
O102686,2022-09-02,C0122,P032,South,3,1668.5869785894752,103.80107340578651
O102687,2024-02-01,C0057,P016,South,4,3372.9344551899735,983.420888261837
O102688,2024-09-18,C0056,P023,North,6,5114.060814436243,582.8587341799392
O102689,2024-09-05,C0158,P034,South,6,5079.694485226353,1442.858363205249
O102690,2022-04-18,C0017,P015,South,5,1210.3067204122985,151.66303970995776
O102691,2024-05-14,C0185,P027,East,2,245.77821445149232,63.37554669567138
O102692,2023-09-15,C0001,P041,West,4,3939.4962750931963,851.1473678514787
O102693,2022-06-10,C0103,P018,East,7,6745.821433042137,1789.8071305119308
O102694,2023-04-08,C0030,P025,North,7,4255.5843035992075,1251.2673108483878
O102695,2022-08-28,C0045,P014,North,8,7950.058760364997,2129.5895610631
O102696,2022-09-26,C0148,P015,West,5,3967.461701455373,598.7546021885511
O102697,2024-12-27,C0182,P034,West,2,1131.284330216211,286.92297289131733
O102698,2023-01-21,C0111,P030,South,3,1351.1938812867004,307.95424918925164
O102699,2024-12-06,C0026,P020,South,8,5068.6151083533305,331.4920795945025
O102700,2023-12-25,C0075,P010,North,7,3949.5532404925193,1115.5119137496947
O102701,2022-10-24,C0052,P019,North,2,1988.8445480621529,331.1232715758858
O102702,2024-07-11,C0134,P010,South,8,4331.314275266506,362.1526273927879
O102703,2024-08-19,C0061,P046,North,2,1704.657955136883,266.5139370892966
O102704,2022-03-16,C0171,P002,East,7,5825.83008577092,1169.741107238055
O102705,2022-07-18,C0148,P034,East,2,328.53129231042215,63.484247340037506
O102706,2024-09-08,C0031,P023,East,4,713.2243623182721,138.15042616435238
O102707,2024-03-02,C0084,P039,West,6,4162.97461992754,474.41184163165764
O102708,2024-07-23,C0145,P019,South,3,999.5916181853137,208.09059722095014
O102709,2023-11-18,C0047,P046,East,9,6225.9689810465625,1723.682601062641
O102710,2023-02-23,C0094,P017,South,6,1380.979829293062,203.23429483982443
O102711,2024-02-24,C0014,P024,North,2,914.7228089704471,189.93768229843369
O102712,2024-04-04,C0189,P040,East,7,1345.562677851179,149.3530865199501
O102713,2024-05-13,C0036,P050,North,3,1061.6513074022262,65.89696742162346
O102714,2023-09-06,C0081,P019,West,4,717.8749243876166,141.01421086565549
O102715,2024-11-11,C0132,P017,West,2,1947.041579355822,120.49743945398588
O102716,2024-03-09,C0139,P038,North,5,2277.762955305238,525.9266941001121
O102717,2023-01-29,C0154,P027,West,7,6377.489237758572,1387.6662408212223
O102718,2022-01-08,C0188,P008,East,2,1948.109184251927,277.27682453651363
O102719,2023-05-26,C0144,P041,North,7,6430.244758803703,982.6862559181192
O102720,2023-12-17,C0150,P032,North,1,509.46369792958797,142.3646550247411
O102721,2024-07-11,C0064,P002,North,1,801.0075678238516,42.68041175042702
O102722,2024-03-04,C0083,P043,North,1,238.32953537952335,45.47943502629077
O102723,2022-01-08,C0038,P017,West,1,185.34935243728793,52.053564302026395
O102724,2023-11-17,C0090,P031,West,8,7113.690568381241,1981.1401444388891
O102725,2024-06-11,C0163,P039,West,3,384.02439339877066,75.33173843240665
O102726,2024-10-24,C0121,P016,North,4,3900.3784632298116,566.7542424825207
O102727,2022-06-28,C0133,P037,West,8,5639.363936461613,421.4064417199985
O102728,2023-09-13,C0126,P048,South,2,955.3034385210959,89.26933379170214
O102729,2022-07-02,C0053,P050,West,6,1363.4267624576983,299.84254867640726
O102730,2022-09-26,C0020,P002,East,7,5256.356251014688,284.6764801540782
O102731,2022-05-27,C0173,P037,South,6,3640.8034737781054,986.1895125936638
O102732,2023-06-02,C0014,P004,South,3,2220.042920105737,437.3120854886584
O102733,2023-03-15,C0162,P027,East,3,1428.3899551980867,87.54125748233174
O102734,2022-09-15,C0080,P025,West,8,1277.0725980385641,140.4037304592113
O102735,2022-09-28,C0095,P014,South,6,2300.8498829739256,456.8342680343433
O102736,2024-08-31,C0081,P018,West,3,1150.5560336796652,67.7681143793387
O102737,2023-04-10,C0040,P039,West,9,970.3011825350529,237.72073374726776
O102738,2024-05-27,C0180,P033,East,1,108.62291358903116,30.412299472947446
O102739,2023-07-15,C0081,P018,West,7,2783.7772093627927,808.1447164803079
O102740,2023-02-11,C0057,P020,South,4,3019.444185277165,704.782996021012
O102741,2022-01-23,C0105,P035,East,2,1323.2787147503748,349.61866269199396
O102742,2023-07-12,C0081,P045,East,7,2205.811174251007,447.0668948639024
O102743,2024-11-04,C0123,P014,South,7,4497.404708684679,740.4343444459352
O102744,2024-11-07,C0198,P032,North,8,5461.118688028339,1246.6843165822772
O102745,2024-11-16,C0002,P033,West,7,3992.1905137974936,423.35250600146264
O102746,2024-04-03,C0107,P047,North,8,4553.748621345121,352.66998708182854
O102747,2022-02-25,C0028,P007,South,8,3462.1846860510022,832.5264299541703
O102748,2022-02-10,C0004,P030,West,4,844.2197095116524,244.4410294836906
O102749,2022-02-15,C0184,P031,West,7,3128.547940317675,608.0953409485999
O102750,2024-09-12,C0077,P008,East,5,2054.004422660724,350.4862621707355
O102751,2024-06-27,C0093,P020,South,2,1265.5506671769049,232.3564412160138
O102752,2023-06-23,C0120,P025,West,4,3482.5366075597904,590.6940897595937
O102753,2022-10-22,C0015,P038,West,4,1751.350593425386,281.1794608844265
O102754,2023-12-29,C0072,P028,North,6,4432.5705006583,1271.0791452686549
O102755,2024-06-30,C0035,P017,North,9,7475.826057721395,1270.4478443291023
O102756,2024-03-30,C0140,P019,West,6,1743.4581741462994,122.52258713957472
O102757,2023-01-14,C0127,P049,West,1,911.4851591917468,220.0135309811553
O102758,2024-04-13,C0064,P008,South,9,1470.6039992528208,217.48821494402264
O102759,2023-03-26,C0198,P030,East,3,2734.642214753765,622.6052537271715
O102760,2023-03-13,C0015,P050,East,8,1978.1568269301688,385.527612676923
O102761,2023-09-19,C0039,P010,West,1,403.4526425508841,92.1062276029791
O102762,2022-05-15,C0118,P040,East,4,2578.846792605388,168.91056894586404
O102763,2024-03-29,C0047,P036,West,9,8236.035262743684,481.5472331268056
O102764,2023-01-03,C0065,P036,South,8,2641.050372069694,381.98939339272795
O102765,2024-03-26,C0085,P043,West,5,3936.0826105995898,878.8939258643345
O102766,2023-08-20,C0155,P019,East,3,2218.176682250347,234.95067546494533
O102767,2023-09-08,C0116,P042,West,5,1218.689429639752,192.97968992680407
O102768,2024-01-26,C0169,P008,East,7,3720.622850881266,1098.3374126732472
O102769,2024-09-10,C0180,P023,North,6,3200.127503159213,331.9128680679709
O102770,2022-03-13,C0007,P002,South,7,2619.054432336896,686.1552420976901
O102771,2024-03-16,C0125,P037,West,1,801.9291848822158,205.58675287130967
O102772,2023-06-25,C0114,P015,East,3,2800.0214014073663,763.9523688204663
O102773,2024-02-15,C0086,P029,South,9,6704.236914682816,1869.0436106849688
O102774,2023-01-04,C0178,P045,North,4,3902.637038882133,690.1034953005468
O102775,2022-06-29,C0037,P008,East,3,436.26487192035336,96.18918224201263
O102776,2023-03-20,C0045,P044,East,2,267.0008331609113,54.661138944022234
O102777,2023-09-24,C0065,P025,East,7,6331.309668207455,805.5777035591307
O102778,2023-03-04,C0106,P029,East,4,3632.0813309077685,435.6568836184538
O102779,2023-10-21,C0006,P025,East,9,1767.6783592118472,239.33037877152483
O102780,2022-06-04,C0013,P041,West,2,843.4028883240643,88.2321149542062
O102781,2024-09-19,C0024,P044,South,2,1703.7102406031358,407.77603978989123
O102782,2023-01-21,C0056,P030,South,7,1509.806268260369,439.56985414907786
O102783,2024-01-17,C0081,P036,North,7,2384.7968574380047,636.6046735991384
O102784,2022-01-16,C0045,P001,East,6,4277.378599032947,446.92233502970527
O102785,2022-05-28,C0099,P044,East,5,4918.54574515099,309.76444165227525
O102786,2022-04-15,C0140,P030,West,3,2452.2748681900594,586.7643337027317
O102787,2023-03-18,C0133,P041,East,4,3198.3434421317943,471.92661389586755
